id,plane_id,article,party_size,pf_time,workload
9677,3,124376,20,1.5,150.08800000000002
9678,3,810885,1,4.6,23.194200000000002
9679,3,176952,1,5.1,25.4418
9680,3,295897,1,10.0,51.16
9681,3,171643,8,2.2,86.4
9682,3,13705,1,4.4,21.9007
9683,3,32351,1,2.8,13.7951
9684,3,124542,6,1.2,35.2278
9685,3,306204,5,0.037,0.9265
9686,3,177609,2,3.1,30.827599999999997
9687,3,124592,1,0.33,1.6600000000000001
9688,3,297505,2,29.0,293.45
9689,3,163651,3,45.0,678.6170999999999
9690,3,811094,1,9.6,48.025999999999996
9691,3,84487,4,9.1,182.2084
9692,3,47419,15,0.0054,0.40199999999999997
9693,3,156633,1,4.5,22.3425
9694,3,4299,1,0.81,4.0502
9695,3,297527,2,5.4,54.0
9696,3,179254,5,1.0,26.199
9697,3,84524,10,1.0,51.378
9698,3,811174,2,0.52,5.164
9699,3,153698,3,6.8,102.6
9700,3,173260,5,1.4,34.794
9701,3,302036,12,1.8,109.6344
9702,3,151159,3,1.9,29.241
9703,3,295934,4,3.2,64.8
9704,3,191423,2,12.0,122.54859999999996
9705,3,84552,1,5.2,25.825
9706,3,302202,25,0.083,10.3625
9707,3,306364,90,0.0009,0.405
9708,3,287039,4,1.6,32.122
9709,3,234817,6,7.1,212.72999999999996
9710,3,811146,2,7.8,78.15
9711,3,124383,2,9.4,94.40520000000001
9712,3,305989,12,1.2,72.72
9713,3,300066,8,0.048,1.9352
9714,3,177739,1,0.78,3.8945000000000003
9715,3,811066,24,0.36,42.768
9716,3,40264,1,1.6,8.0
9717,3,84582,1,0.57,2.835
9718,3,56681,2,1.7,17.0
9719,3,815459,1,0.083,0.414
9720,3,124232,20,2.5,247.6
9721,3,282532,4,6.0,120.734
9722,3,180560,1,0.77,3.834
9723,3,111011,2,0.26,2.6229999999999998
9724,3,832958,2,8.3,82.56
9725,3,51661,1,1.6,7.853099999999999
9726,3,173245,1,20.0,98.45420000000001
9727,3,124340,2,4.9,48.58
9728,3,124398,10,1.9,97.34799999999998
9729,3,295919,3,2.8,42.720000000000006
9730,3,191408,10,33.0,1641.192
9731,3,277980,12,1.1,68.16
9732,3,15350,21,1.2,130.14960000000002
9733,3,811131,2,5.4,54.0
9734,4,308022,33,0.08,13.200000000000001
9735,4,160874,3,9.5,143.0784
9736,4,814968,4,1.6,32.988
9737,4,282466,16,0.98,78.6032
9738,4,810889,4,5.0,100.88200000000002
9739,4,214540,8,0.97,38.796800000000005
9740,4,51909,3,0.025,0.3762
9741,4,124390,4,2.1,42.139199999999995
9742,4,146033,12,0.58,35.095200000000006
9743,4,277972,6,2.1,63.77040000000001
9744,4,250941,3,2.8,42.419999999999995
9745,4,254414,16,0.2,16.0
9746,4,124304,8,9.7,389.4816
9747,4,295284,16,3.8,304.0512
9748,4,181991,1,18.0,90.0
9749,4,167590,24,0.8299999999999998,99.24479999999998
9750,4,177608,12,1.8,108.52799999999999
9751,4,124387,36,1.8,315.63360000000006
9752,4,277969,1,8.699999999999998,43.629999999999995
9753,4,124249,3,0.72,10.809
9754,4,124332,12,2.4,144.366
9755,4,245949,6,1.3,37.8234
9756,4,811055,12,7.8,470.52
9757,4,191425,6,9.0,269.0838
9758,4,302277,12,5.4,326.9472
9759,4,811138,3,5.2,78.30000000000003
9760,4,151302,9,2.3,102.7467
9761,4,124221,8,0.64,25.5672
9762,4,183350,6,3.7,110.16000000000001
9763,4,285322,3,8.599999999999998,128.42999999999998
9764,4,300110,12,2.5,150.0408
9765,4,15837,1,1.4,7.2
9766,4,302274,62,1.8,556.4748
9767,4,811135,3,18.0,267.0
9768,4,156125,3,4.0,59.4897
9769,4,254411,8,0.24,9.6
9771,4,826120,2,6.3,63.0
9772,4,84596,3,1.2,17.5962
9773,4,171857,2,6.8,67.7098
9774,4,15361,3,3.4,51.1557
9775,4,9511,40,0.48,96.344
9776,4,124329,3,2.8,41.682900000000004
9777,4,826117,1,6.8,34.16
9778,4,191422,6,12.0,349.3962
9779,4,171860,2,3.1,31.071199999999997
9780,4,295475,3,1.5,22.842000000000002
9781,4,810883,4,2.6,51.3
9782,4,301023,16,0.0016,0.128
9783,4,177187,3,5.4,80.541
9784,4,287040,32,1.7,268.64
9785,4,303522,16,0.057,4.5680000000000005
9786,4,815463,3,2.5,37.8
9787,4,167587,4,3.1,61.349599999999995
9788,4,124384,8,3.9,156.73599999999996
9789,4,297528,6,5.4,162.0
9790,4,277966,4,6.7,133.518
9791,4,124550,16,4.9,390.4
9792,4,308622,3,0.71,10.645500000000002
9793,4,287037,5,1.6,40.489000000000004
9794,4,832966,1,9.3,46.410000000000004
9795,4,124381,8,16.0,647.8760000000001
9796,4,171854,4,4.0,79.5108
9797,4,191416,24,1.1,135.8616
9798,4,295469,18,1.5,131.58
9799,4,277988,18,1.2,107.5986
9800,4,15358,3,15.0,222.45000000000002
9801,4,14334,20,0.79,79.30799999999999
9802,4,295945,2,2.3,23.4
9803,4,285313,12,0.86,51.808800000000005
9804,4,15524,3,3.8,57.1248
9805,4,811132,3,5.4,81.0
9806,4,15690,3,4.0,59.565
9807,4,84452,6,0.35,10.488
9808,4,285316,9,1.9,83.88450000000002
9809,4,295942,1,7.2,36.0
9810,4,156623,3,5.0,75.59999999999998
9811,4,826142,1,15.0,76.18
9812,4,899699,237,1.5,1777.4763
9813,4,156789,6,1.0,30.3
9814,4,308511,100,0.43,216.2
9815,4,301131,6,0.049,1.4616
9816,4,826114,2,0.94,9.36
9817,4,84507,3,1.8,26.5413
9818,4,41304,3,2.4,36.0
9819,4,308179,48,1.0,243.86399999999998
9820,4,307540,3,0.7,10.509900000000002
9821,4,51482,3,0.54,8.100000000000001
9822,4,285310,6,1.2,35.40000000000001
9823,4,177178,6,4.4,133.152
9824,4,826136,1,17.0,86.37999999999998
9825,4,826111,1,4.0,19.790000000000003
9826,4,84504,3,1.8,26.826299999999996
9827,4,4200,3,2.3,34.29749999999999
9828,4,15521,18,3.2,288.135
9829,4,156700,4,7.3,145.5
9830,4,156758,1,8.099999999999998,40.28
9831,4,145855,2,1.5,15.472000000000001
9832,4,167498,16,3.8,303.59680000000003
9833,4,287034,10,1.8,91.7
9834,4,212555,6,0.31,9.3186
9835,4,815457,6,11.0,335.09999999999997
9836,4,124378,4,7.599999999999999,152.086
9837,4,15247,12,7.8,470.9316
9838,4,297522,3,13.0,199.62
9839,4,15330,2,22.0,215.772
9840,4,308287,18,0.05,4.5072
9841,4,145852,3,18.0,270.0
9842,4,170354,12,0.083,4.968
9843,4,287031,4,0.16,3.2939999999999996
9844,4,124292,4,10.0,200.74639999999997
9845,4,51205,72,3.5,1274.292
9846,4,306372,12,1.1,65.23440000000001
9847,4,297519,3,16.0,236.955
9848,4,306538,30,1.0,150.993
9849,4,295939,1,3.6,18.0
9850,4,832963,1,13.0,66.95000000000002
9851,4,32670,3,0.16,2.34
9852,4,295383,6,1.7,51.67500000000001
9853,4,295466,6,8.5,254.4
9854,4,811126,3,7.7,116.09400000000001
9855,4,163610,2,6.0,60.326
9856,4,277985,3,22.0,334.515
9857,4,163612,1,6.1,30.5861
9858,4,267665,4,5.8,115.36280000000001
9859,4,277987,8,20.0,804.1600000000001
9860,4,285312,1,1.9,9.6205
9861,4,51894,6,0.023,0.6762
9862,4,826138,1,14.0,68.28999999999999
9863,4,302287,24,0.099,11.867999999999999
9864,4,156702,1,1.2,5.964199999999999
9866,4,124231,12,2.0,120.8448
9867,4,832957,1,22.0,111.03
9868,4,832965,1,11.0,56.63
9869,4,124397,3,14.0,215.9607
9870,4,295385,8,7.8,313.11999999999995
9871,4,163604,2,5.8,58.3626
9872,4,124480,3,13.0,188.99550000000002
9873,4,295460,2,19.0,189.115
9874,4,811153,3,12.0,177.042
9875,4,124234,18,2.7,243.63
9876,4,167520,48,3.6,868.0368000000001
9877,4,832960,1,12.0,61.8
9878,4,300377,50,0.2,49.545
9879,4,141881,3,7.2,107.6232
9880,4,832962,1,21.0,103.6
9881,4,191410,6,15.0,447.0
9882,4,295463,6,8.4,253.2
9883,4,163607,3,16.0,241.04999999999998
9884,4,277982,18,1.0,93.51179999999998
9885,4,15689,4,8.699999999999998,174.5852
9886,4,285307,6,9.7,290.49
9887,4,179256,3,1.8,26.867700000000006
9888,4,308286,20,0.052,5.15
9889,4,15772,2,1.7,17.1
9890,4,156697,3,13.0,189.1764
9891,4,156699,2,17.0,170.7768
9892,4,156782,1,2.8,14.1075
9893,4,300042,64,1.4,452.8639999999999
9894,4,46063,6,0.8399999999999997,25.200000000000006
9895,4,124394,3,15.0,228.8295
9896,4,295457,3,23.0,342.00000000000006
9897,4,112082,39,0.26,50.2125
9898,4,163609,1,13.0,64.78
9899,4,15346,6,2.8,84.0948
9900,4,191487,6,0.97,28.9542
9901,4,254418,3,3.6,54.17129999999999
9902,4,285309,6,1.1,33.4224
9903,4,308034,72,0.35,127.03680000000001
9904,4,15520,32,7.599999999999999,1215.04
9905,4,156691,2,8.5,84.8892
9906,4,3200,9,0.24,10.7289
9907,4,277979,6,7.1,213.75
9908,4,191409,16,1.7,138.552
9909,4,163606,1,11.0,52.675
9910,4,124482,4,4.3,86.4
9911,4,277981,6,1.1,33.0024
9912,4,15351,1,8.199999999999998,41.035799999999995
9913,4,156694,4,2.1,41.28560000000001
9914,4,173259,3,0.96,14.371200000000002
9915,4,306534,32,0.065,10.368000000000002
9916,4,295213,4,8.099999999999998,162.8
9917,4,302201,6,1.8,54.66179999999999
9918,4,167519,8,23.0,910.316
9919,4,832959,3,12.0,185.39999999999998
9920,4,295296,8,28.0,1104.512
9921,4,141880,4,11.0,220.848
9923,4,295379,4,4.4,88.7
9924,4,811064,6,0.53,16.038
9925,4,811147,3,1.4,21.588
9926,4,15343,3,8.9,134.06910000000002
9927,4,2613,8,4.2,166.5192
9928,4,282467,9,12.0,529.4376
9929,4,810890,6,2.7,79.7298
9930,4,173261,4,1.8,35.550399999999996
9931,4,15849,4,2.6,51.6636
9932,4,153694,3,4.4,66.1653
9933,4,104167,8,0.56,22.2264
9934,4,282470,3,0.86,12.959999999999999
9935,4,810893,6,4.3,129.6258
9936,4,308275,57,0.061,17.4135
9937,4,173258,4,5.3,106.87519999999999
9938,4,156776,1,3.7,18.6824
9939,4,153696,3,7.4,110.52
9940,4,282472,4,1.3,25.24
9941,4,9520,40,0.59,118.96000000000002
9942,4,810895,16,2.0,160.6832
9943,4,15844,6,3.5,106.48920000000001
9944,4,301282,195,0.028,27.066
9945,4,167511,3,2.0,30.7014
9946,4,277978,16,7.0,561.2
9947,4,13267,4,3.1,61.8312
9948,4,15348,2,2.0,19.9088
9949,4,289128,3,8.5,127.07490000000001
9950,4,84522,6,1.6,48.8994
9951,4,810887,3,8.0,119.7063
9952,4,282464,6,3.1,94.2618
9953,4,277975,24,2.6,313.48079999999993
9954,4,191486,12,1.5,87.006
9955,4,15755,3,14.0,204.05010000000004
9956,4,4107,3,2.9,43.134299999999996
9957,4,15838,2,7.7,77.3202
9958,4,254417,4,45.0,904.8000000000001
9959,4,302275,124,0.61,379.13
9960,4,302358,3,0.8199999999999998,12.3378
9961,4,287041,4,7.4,147.124
9962,4,295282,12,1.0,60.0192
9963,4,167588,3,2.3,34.9578
9964,4,302278,12,0.77,45.928799999999995
9965,4,15843,8,2.7,109.9496
9966,4,307522,6,0.008999999999999998,0.27
9967,4,811141,3,0.72,10.776000000000002
9968,4,300363,6,0.23,7.0055999999999985
9969,4,124305,6,8.099999999999998,241.68120000000002
9970,4,167591,9,1.0,45.3996
9971,4,167510,8,2.6,103.4968
9972,4,124388,3,2.0,30.175499999999992
9973,4,810892,32,3.0,485.83359999999993
9974,4,254412,12,0.3,18.0
9975,4,304582,20,0.3,29.98
9976,4,848234,4,2.0,40.800000000000004
9977,4,811191,6,6.5,196.362
9978,4,124528,3,15.0,230.985
9979,4,163652,3,11.0,165.81
9980,4,167560,3,3.5,53.0958
9981,4,130854,3,1.8,26.797199999999997
9982,4,40284,6,0.04,1.2000000000000002
9983,4,307076,8,1.2,48.422399999999996
9984,4,15644,16,2.0,158.84160000000003
9985,4,282436,8,14.0,573.2568
9986,4,300000,48,0.28,67.608
9987,4,287599,3,1.4,20.8473
9988,4,295921,1,2.0,9.7806
9989,4,282438,3,19.0,280.5585
9990,4,308324,4,0.13,2.6400000000000006
9991,4,826098,1,58.0,291.7700000000001
9992,4,191624,12,6.0,360.74399999999997
9993,4,156662,3,8.9,133.1868
9994,4,308155,216,0.19,201.74400000000003
9995,4,282433,1,25.0,126.09
9996,4,257793,12,0.52,31.200000000000006
9997,4,295918,1,2.7,13.580000000000002
9998,4,164070,3,16.0,233.01000000000005
9999,4,295926,3,5.2,77.33999999999999
10000,4,124440,4,5.6,111.8264
10001,4,32380,3,0.8399999999999997,12.533999999999999
10002,4,234819,4,0.011,0.228
10003,4,171644,6,2.2,64.80000000000001
10004,4,826092,4,4.9,97.65999999999998
10005,4,167640,8,6.4,257.724
10006,4,124437,4,3.7,74.686
10007,4,171885,1,2.6,13.15
10008,4,5067,6,0.0053,0.159
10009,4,282435,12,8.8,526.404
10010,4,255714,6,2.6,79.2312
10011,4,295920,3,9.8,147.42000000000002
10012,4,811105,3,6.1,91.62
10013,4,811188,3,9.5,142.61999999999998
10014,4,303492,64,0.056,17.983999999999998
10015,4,167230,12,2.0,119.26320000000001
10016,4,811102,6,5.9,177.438
10017,4,167388,2,2.0,20.0
10018,4,234398,4,1.2,23.5732
10019,4,303406,310,0.0004,0.62
10020,4,302407,144,1.6,1173.1824
10021,4,171641,8,2.2,86.4
10022,4,40278,36,0.05,9.0
10023,4,295339,6,34.0,1029.8580000000002
10024,4,167645,3,13.0,192.15449999999998
10025,4,163649,12,2.1,127.19999999999999
10026,4,295915,1,42.0,212.125
10027,4,300077,12,0.06,3.6168
10028,4,826167,1,7.7,38.25
10029,4,192360,1,0.7,3.5
10030,4,245968,108,0.6,321.948
10031,4,124434,4,5.0,99.8708
10032,4,191444,18,7.5,671.4900000000001
10033,4,171882,1,32.0,159.46939999999998
10034,4,124436,3,6.0,89.6997
10035,4,124517,12,4.2,250.95959999999997
10036,4,163643,2,4.2,42.3
10037,4,171884,2,3.9,38.9696
10038,4,167551,3,7.8,117.7335
10039,4,167559,3,4.0,59.36580000000001
10040,4,245965,4,5.1,101.0236
10041,4,225404,3,0.88,13.1439
10042,4,124439,3,7.2,107.42850000000001
10043,4,163638,1,11.0,54.175
10044,4,124514,4,0.9,17.974
10045,4,57006,3,1.5,22.5
10046,4,303237,8,1.7,66.956
10047,4,826089,1,0.8199999999999998,4.12
10048,4,167468,1,2.9,14.325
10049,4,234397,3,2.8,42.3
10050,4,295992,3,0.17,2.484
10051,4,171632,2,1.4,14.495199999999999
10052,4,306568,36,0.063,11.3292
10053,4,242804,6,1.1,33.3006
10054,4,811096,3,11.0,163.173
10055,4,300237,6,0.072,2.1726000000000005
10056,4,124433,3,12.0,176.15459999999996
10057,4,811179,3,17.0,258.54
10058,4,245967,6,1.1,32.3718
10059,4,234392,4,3.0,59.37520000000001
10060,4,124599,3,4.0,60.075300000000006
10061,4,191609,3,6.6,99.34049999999999
10062,4,178371,12,0.87,52.368
10063,4,287585,1,10.0,50.27999999999999
10064,4,156811,8,3.5,138.524
10065,4,124602,3,4.8,71.9055
10066,4,826161,1,13.0,66.1
10067,4,15546,4,5.3,106.2672
10068,4,156725,2,24.0,242.94
10069,4,178376,4,0.87,17.456
10070,4,153728,8,2.5,100.5976
10071,4,306153,12,0.059,3.5303999999999998
10072,4,124262,3,4.3,64.3944
10073,4,167548,1,8.4,41.81
10074,4,49177,40,0.64,127.328
10075,4,192354,1,1.9,9.414
10076,4,176954,4,0.8,16.0856
10077,4,245962,4,11.0,225.02
10078,4,124428,4,8.5,170.94200000000004
10079,4,163637,3,11.0,162.525
10080,4,171878,2,3.1,31.188200000000002
10081,4,124596,6,2.0,60.5346
10082,4,295936,2,3.2,32.4
10083,4,191606,3,10.0,155.016
10084,4,156644,2,11.0,106.68
10085,4,252816,4,5.6,111.4296
10086,4,156727,6,0.5,14.9814
10087,4,301069,9,1.2,54.72540000000001
10088,4,84501,6,1.6,48.2868
10089,4,177620,12,6.4,386.36879999999996
10090,4,59166,3,1.3,19.1976
10091,4,306396,12,0.058,3.4608
10093,4,15659,4,1.9,38.104
10094,4,158501,3,0.083,1.242
10095,4,14325,4,1.5,29.811999999999998
10096,4,13326,1,5.4,26.836000000000002
10097,4,88887,6,0.0051,0.1542
10098,4,826105,2,5.4,54.0
10099,4,31366,3,0.16,2.3646
10100,4,234394,3,27.0,408.7785
10101,4,167467,12,2.7,159.9636
10102,4,805212,6,1.3,39.9
10103,4,156724,3,10.0,154.12500000000003
10104,4,302065,62,1.6,508.4124
10105,4,171651,2,1.5,14.96
10106,4,300067,3,0.049,0.7362000000000001
10107,4,185858,6,26.0,790.2
10108,4,308474,144,0.006,4.32
10109,4,173234,3,9.7,144.81
10110,4,167461,3,9.0,134.4714
10111,4,295933,1,34.0,169.3833
10112,4,123954,6,11.0,344.9928
10113,4,124258,6,1.1,32.123400000000004
10114,4,811037,3,11.0,160.66500000000002
10115,4,307724,30,0.011,1.674
10116,4,46093,6,4.2,125.06400000000001
10117,4,306725,32,0.48,77.3472
10118,4,173231,6,4.2,125.77019999999999
10119,4,156832,1,13.0,65.5094
10120,4,3726,27,0.17,23.0931
10121,4,124261,3,3.9,58.2825
10122,4,167547,6,20.0,586.4628000000001
10123,4,123951,72,3.5,1270.2600000000002
10124,4,811034,3,11.0,172.00500000000002
10125,4,176953,3,13.0,196.8783
10126,4,15902,1,1.8,9.1882
10127,4,26224,36,0.035,6.246
10128,4,124427,6,8.9,267.9132
10129,4,264549,1,1.8,8.77
10130,4,15296,6,10.0,301.3944
10131,4,163634,6,3.3,100.32000000000002
10132,4,171875,1,3.4,17.15
10133,4,300676,470,0.016,37.13
10134,4,4058,87,0.92,399.3213
10135,4,51506,6,0.04,1.2000000000000002
10136,4,826102,1,4.0,20.05
10137,4,15487,2,1.7,16.796599999999998
10138,4,9327,4,44.0,883.5520000000001
10139,4,257614,18,3.1,275.4414
10140,4,163656,2,2.3,23.18
10141,4,308554,6,0.0037,0.1104
10142,4,167541,6,14.0,427.0169999999999
10143,4,300396,8,1.8,70.48320000000001
10144,4,826099,2,11.0,108.0
10145,4,191625,16,2.1,168.55679999999998
10146,4,124338,36,1.9,340.49519999999995
10147,4,84575,3,5.6,83.4462
10148,4,31689,4,7.8,156.9772
10149,4,302339,27,0.15,20.001600000000003
10150,4,247037,12,1.1,66.5688
10151,4,301644,3,0.0017,0.0255
10152,4,124504,48,0.36,85.9824
10153,4,167569,16,1.2,96.96960000000001
10154,4,10295,3,2.4,36.5106
10155,4,51500,30,0.06,9.0
10156,4,285328,18,0.92,82.4274
10157,4,127446,6,11.0,341.4102
10158,4,163631,6,3.3,100.32000000000002
10159,4,124507,6,3.7,109.55880000000002
10160,4,124197,8,21.0,822.0735999999999
10161,4,15625,6,9.2,275.02500000000003
10162,4,295927,1,0.97,4.866899999999999
10163,4,212518,8,1.1,42.238400000000006
10164,4,46087,2,9.8,98.43319999999999
10165,4,15564,4,2.9,57.574000000000005
10166,4,307079,16,0.038,3.0128000000000004
10167,4,213348,1,0.4,2.0
10168,4,124418,3,0.47,7.1094
10169,4,245952,6,4.3,128.3514
10170,4,282439,4,18.0,358.572
10171,4,287600,1,0.9,4.48
10172,4,163625,6,3.3,100.32000000000002
10173,4,151305,15,1.3,99.73649999999999
10174,4,308244,24,0.061,7.332
10175,4,15370,12,1.8,108.942
10176,4,295924,1,1.7,8.7
10177,4,167231,2,6.5,65.4714
10178,4,285325,6,0.78,23.2812
10179,4,156632,2,3.9,38.775000000000006
10180,4,297507,3,2.5,38.1
10181,4,124529,4,2.1,42.2596
10182,4,808532,4,6.2,124.25399999999999
10183,4,167646,1,2.9,14.5884
10184,4,15622,3,1.6,24.3234
10185,4,163650,4,2.4,48.6
10186,4,15705,6,2.9,87.3474
10187,4,124526,16,2.1,164.376
10188,4,826093,1,8.3,41.5
10189,4,84486,6,11.0,316.1766
10190,4,124252,3,1.2,18.1902
10191,4,171642,2,2.9,28.8
10192,4,124335,18,2.8,250.5834
10193,4,295340,8,4.9,195.60000000000002
10194,4,305712,6,0.065,1.9572
10195,4,295931,1,14.0,67.83
10196,4,191420,8,2.0,79.3688
10197,4,171858,1,25.0,126.3899
10198,4,13306,3,6.5,97.6164
10199,4,811035,3,12.0,176.86500000000004
10200,4,15362,4,1.4,27.379600000000003
10201,4,124201,3,2.6,39.6792
10202,4,124309,6,0.46,13.774199999999999
10203,4,826103,1,3.0,15.1
10204,4,15571,4,11.0,224.5256
10205,4,302992,6,0.87,25.975800000000007
10206,4,178378,4,1.0,19.932399999999998
10207,4,307999,613,0.032,99.18339999999999
10208,4,124395,3,7.7,115.06079999999999
10210,4,15347,6,2.8,84.0948
10211,4,254419,12,1.4,85.368
10212,4,167472,3,11.0,158.87850000000006
10213,4,15694,8,2.1,85.27199999999999
10214,4,295347,8,0.7,28.0088
10215,4,153695,6,1.0,30.0
10216,4,124533,4,1.2,23.0536
10217,4,15860,8,2.1,85.41439999999999
10218,4,156646,6,1.0,30.3
10219,4,300988,48,0.0002,0.048
10220,4,811447,1,0.9900000000000002,4.95
10221,4,15341,3,8.599999999999998,129.0693
10222,4,306167,15,0.064,4.831499999999999
10223,4,295470,2,1.4,13.98
10224,4,15507,18,4.3,387.0594
10225,4,177247,24,0.67,80.8752
10226,4,285314,4,0.86,17.2696
10227,4,308497,4,0.5,9.956399999999999
10228,4,308245,8,0.063,2.5160000000000005
10229,4,295384,8,2.3,92.16000000000001
10230,4,295925,1,5.4,27.0
10231,4,234396,3,3.3,50.1735
10232,4,303404,36,0.00036,0.0648
10233,4,156689,3,6.2,93.48389999999999
10234,4,15356,4,15.0,296.6
10235,4,810891,6,2.9,86.1858
10236,4,245966,3,43.0,646.5183000000002
10237,4,295953,3,0.083,1.242
10238,4,808533,4,6.4,128.436
10239,4,171880,2,2.6,26.3
10240,4,191442,12,7.4,446.93999999999994
10241,4,826097,1,9.0,45.010000000000005
10242,4,124598,3,2.9,43.3002
10243,4,156661,2,8.9,88.7226
10244,4,15565,1,5.2,25.757100000000005
10245,4,213349,1,1.0,5.0
10246,4,191608,3,15.0,225.1827
10247,4,832964,1,17.0,86.35
10248,4,163651,1,45.0,226.2057
10249,4,84487,6,9.1,273.3126
10250,4,826119,1,15.0,74.875
10251,4,84530,3,6.4,95.39999999999999
10252,4,810885,3,4.6,69.58260000000001
10253,4,176952,3,5.1,76.32539999999999
10254,4,245960,3,3.2,48.294
10255,4,171643,3,2.2,32.40000000000001
10256,4,124592,3,0.33,4.98
10257,4,306204,4,0.037,0.7412
10258,4,297505,3,29.0,440.175
10259,4,848235,4,1.7,33.6
10260,4,282465,6,7.9,236.72279999999998
10261,4,163636,3,17.0,255.0
10262,4,15298,6,8.3,249.80939999999998
10263,4,303275,12,0.15,9.1572
10264,4,160903,2,6.0,60.16
10265,4,826162,1,12.0,61.6
10266,4,156726,6,0.71,21.2682
10267,4,167589,9,7.7,345.6162
10268,4,295464,1,2.0,10.1
10269,4,15255,3,13.0,196.0848
10270,4,285308,12,0.92,54.95160000000001
10271,4,832958,1,8.3,41.28
10272,4,124398,8,1.9,77.87839999999998
10273,4,295919,1,2.8,14.24
10274,4,191408,8,33.0,1312.9536000000003
10275,4,163630,8,3.3,133.76
10276,4,277980,18,1.1,102.24
10277,4,15350,7,1.2,43.3832
10278,4,826156,1,15.0,76.45
10279,4,177739,3,0.78,11.6835
10280,4,811066,36,0.36,64.152
10281,4,156720,12,4.1,244.45560000000003
10282,4,56681,3,1.7,25.5
10283,4,124232,16,2.5,198.08
10284,4,302202,20,0.083,8.290000000000001
10285,4,306364,30,0.0009,0.13499999999999998
10286,4,287039,12,1.6,96.366
10287,4,234817,2,7.1,70.91
10288,4,811146,3,7.8,117.22500000000002
10289,4,124383,6,9.4,283.2156
10290,4,305989,4,1.2,24.240000000000002
10291,4,300066,24,0.048,5.8056
10292,4,179254,4,1.0,20.9592
10293,4,15335,3,1.6,23.4174
10294,4,84524,15,1.0,77.06700000000001
10295,4,173260,4,1.4,27.8352
10296,4,167460,3,16.0,244.02749999999995
10297,4,153698,1,6.8,34.2
10298,4,302036,4,1.8,36.5448
10299,4,151159,1,1.9,9.747000000000002
10300,4,167462,1,8.599999999999998,42.947599999999994
10301,4,10294,3,2.6,39.0489
10302,4,156634,2,2.4,23.837
10303,4,173247,3,1.1,16.236
10304,4,301482,6,1.7,50.703599999999994
10305,4,287033,2,4.3,42.56
10306,4,15704,3,4.1,61.3902
10307,4,163632,2,3.3,33.44
10308,4,124508,8,0.61,24.298399999999997
10309,4,13706,3,4.0,59.552400000000006
10310,4,15712,4,19.0,378.1752
10311,4,124385,8,7.9,314.3592
10312,4,300068,38,0.05,9.5722
10313,4,124543,18,0.73,65.92139999999999
10314,4,277967,1,8.9,44.47
10315,4,297529,3,5.4,81.0
10316,4,124551,16,0.058,4.6304
10317,4,813174,48,16.0,3942.768
10318,4,254409,4,0.4,8.0
10319,4,167454,3,1.8,27.559799999999996
10320,4,811176,3,7.7,116.24700000000001
10321,4,124176,16,1.5,121.73120000000002
10322,4,15503,8,7.1,284.0736
10323,4,295984,6,20.0,598.5600000000001
10324,4,15251,1,13.0,65.96
10325,4,15792,16,1.5,117.9392
10326,4,14335,16,1.6,128.76799999999997
10327,4,826113,4,1.9,37.92
10328,4,811090,12,8.599999999999998,515.7
10329,4,826115,2,1.3,12.959999999999999
10330,4,124254,36,2.1,374.832
10331,4,167540,6,10.0,304.2108
10332,4,811133,3,5.4,81.0
10333,4,295941,3,11.0,162.0
10334,4,15372,3,3.8,57.2589
10335,4,815461,3,2.5,37.8
10336,4,15374,12,2.6,153.0312
10337,4,167499,16,1.6,125.84
10338,4,287035,5,1.5,37.6
10339,4,124248,6,2.0,61.02299999999999
10340,4,84591,6,2.6,77.4804
10341,4,124414,3,5.7,85.63349999999998
10342,4,295935,12,4.1,248.4
10343,4,282533,12,6.6,394.1856
10344,4,191424,24,3.7,439.5504
10345,4,295943,1,3.2,16.2
10346,4,247038,16,1.1,88.7584
10347,4,84505,3,0.88,13.1439
10348,4,124170,3,4.0,60.550200000000004
10349,4,1177,6,12.0,352.095
10350,4,156757,6,9.9,298.08
10351,4,15661,6,3.8,115.173
10352,4,125416,12,0.17,10.0476
10353,4,307259,10,1.8,89.282
10354,4,232632,3,8.4,125.28
10355,4,163624,6,3.3,100.32000000000002
10356,4,49332,3,3.0,44.999100000000006
10357,4,285324,3,14.0,212.67000000000002
10358,4,301144,6,0.24,7.295999999999999
10359,4,15331,4,6.4,128.0488
10360,4,124291,3,11.0,163.13279999999997
10361,4,177612,16,1.1,87.8032
10362,4,160876,3,11.0,158.976
10363,4,306136,16,0.34,27.422400000000003
10364,4,306546,4,0.62,12.396
10365,4,181932,24,3.8,458.7359999999999
10366,4,30514,3,1.7,25.825799999999994
10367,4,300517,12,0.28,16.840799999999998
10368,4,186094,3,9.5,143.07150000000001
10369,4,282447,3,12.0,174.9327
10370,4,295474,12,2.0,117.6096
10371,4,163749,4,3.3,66.88
10372,4,124502,4,4.0,79.9728
10373,4,151306,4,18.0,354.6856
10374,4,301259,87,0.029,12.693300000000002
10375,4,308501,36,0.51,91.0116
10376,4,811127,3,4.2,62.805
10377,4,285326,1,1.3,6.5363999999999995
10378,4,145853,8,1.9,75.36
10379,4,15620,4,6.0,120.11999999999999
10380,4,124293,8,1.1,45.235200000000006
10381,4,191426,8,11.0,454.08
10382,4,811041,3,35.0,524.079
10383,4,252817,8,2.2,86.96639999999998
10384,4,10290,28,0.28,39.3736
10385,4,49203,3,8.3,124.65299999999999
